hero_id,power_id
443,69
444,4
444,48
444,2
444,26
444,120
444,108
444,16
444,18
444,64
444,31
444,89
444,46
444,42
444,50
444,22
444,54
444,6
445,136
445,18
445,5
445,11
445,117
445,144
445,6
445,46
445,81
445,20
445,60
445,44
445,7
445,31
446,26
446,24
446,68
446,6
446,97
446,73
446,48
446,18
446,41
447,105
447,72
447,48
447,86
449,38
449,17
449,9
449,106
449,16
450,73
451,26
451,12
451,60
451,86
451,2
451,136
451,7
451,1
451,13
451,44
452,24
453,6
453,60
453,40
453,9
453,18
453,22
453,20
453,19
453,92
454,18
454,6
454,31
454,44
454,50
455,38
455,2
455,18
456,31
456,40
456,22
456,20
456,48
456,63
456,61
456,156
456,25
456,18
456,9
456,2
456,135
456,24
456,64
456,26
457,6
457,70
457,17
457,48
457,24
458,6
458,93
458,17
458,5
458,18
458,16
459,17
459,13
460,159
460,155
460,56
460,53
460,19
460,17
460,1
460,22
460,76
460,63
460,70
460,16
460,48
460,100
460,23
460,2
460,50
460,54
460,62
460,96
460,61
460,9
460,40
460,38
460,42
460,106
460,46
460,4
460,89
460,132
460,25
461,64
461,94
461,33
461,31
461,9
461,78
461,2
461,26
461,89
461,63
461,20
461,24
461,48
461,17
461,23
461,67
461,16
461,15
461,18
461,38
461,60
461,40
461,22
461,6
463,7
463,16
463,13
463,18
463,6
463,2
463,1
466,18
468,90
468,18
468,104
468,6
469,9
469,64
469,63
469,18
469,61
469,73
469,106
470,74
471,13
471,26
471,18
471,60
471,12
471,123
472,98
472,6
472,22
472,31
472,9
472,18
472,87
472,89
473,60
473,18
473,6
473,1
473,31
473,26
473,50
475,75
476,50
476,2
476,16
477,44
477,39
477,6
477,18
477,26
477,31
477,61
478,18
478,6
479,23
480,84
480,130
480,26
480,93
480,108
480,34
480,42
480,158
480,17
480,76
480,13
480,44
480,49
481,16
481,48
481,2
481,120
481,12
481,89
481,7
481,26
481,1
481,18
481,123
481,13
481,17
483,11
482,16
483,26
482,39
482,85
482,11
483,85
482,26
483,5
482,5
483,39
483,16
483,18
483,137
482,18
482,60
482,20
483,20
483,2
482,2
483,60
482,17
482,1
483,6
483,1
483,9
482,9
482,31
483,31
482,6
483,17
483,136
482,136
482,137
484,26
484,60
484,6
484,2
484,11
484,18
484,20
484,16
484,9
484,31
485,18
485,2
485,6
485,31
485,16
485,60
485,9
485,1
485,26
486,103
486,13
486,90
486,2
486,23
486,107
486,56
486,38
486,31
486,66
486,26
486,51
486,18
486,16
486,42
486,1
486,48
486,155
486,12
486,62
486,143
486,7
487,9
488,18
488,12
488,6
489,77
489,20
490,13
490,16
491,60
491,144
491,38
491,51
491,7
491,143
491,1
492,49
492,34
492,7
492,17
492,26
492,1
492,12
492,13
493,18
494,69
494,78
496,6
496,60
496,31
496,89
496,111
498,156
497,145
498,98
498,90
497,90
497,79
497,156
497,82
498,119
498,61
497,144
498,145
498,60
497,60
498,103
497,103
497,119
498,82
497,56
498,56
497,104
498,104
498,157
498,144
497,157
497,61
497,98
498,79
497,31
497,9
498,18
497,18
497,26
498,6
497,6
497,8
498,8
497,22
498,2
497,2
498,9
498,26
498,22
498,41
497,1
498,1
497,41
498,31
499,63
499,125
499,42
499,77
499,108
499,7
499,16
499,17
499,24
499,18
499,103
499,8
499,61
499,132
499,1
499,22
499,160
499,60
499,155
499,147
499,2
499,26
499,31
499,20
499,19
499,6
499,38
499,106
499,135
499,48
499,40
500,25
500,50
500,70
500,24
500,5
500,123
500,61
500,48
500,104
500,128
502,17
502,20
502,123
502,94
502,38
502,128
503,10
503,1
503,60
503,39
503,18
503,123
503,61
503,31
503,26
504,37
504,77
504,61
504,38
504,64
504,24
504,46
504,31
504,167
504,42
504,4
504,6
504,8
504,9
504,50
504,52
504,53
504,112
504,106
504,103
504,17
504,135
504,132
504,96
504,54
504,18
504,89
504,159
504,1
504,166
504,2
505,40
505,4
505,156
505,159
505,80
505,61
505,123
505,9
505,63
505,108
505,27
505,69
505,17
505,18
505,87
505,20
505,78
505,24
505,127
505,94
505,54
505,51
506,17
507,6
507,45
507,18
507,46
507,26
507,9
507,64
507,31
507,17
507,61
508,39
508,31
508,18
509,60
509,59
509,26
509,7
509,125
509,49
509,17
509,1
510,142
510,18
510,79
510,9
510,92
510,105
510,90
510,93
510,48
514,22
515,17
516,80
517,12
517,49
517,60
518,53
519,40
519,100
519,103
519,63
519,149
519,89
519,94
519,54
519,69
519,20
519,108
519,78
519,56
519,123
519,1
519,8
519,163
519,50
520,129
520,61
520,18
520,6
520,7
522,18
522,48
522,50
522,6
522,123
522,61
522,7
522,24
522,2
522,25
522,1
522,70
523,22
524,37
524,18
524,71
524,1
524,120
524,12
524,129
524,2
524,101
524,84
525,39
525,8
525,63
525,89
525,103
525,127
525,17
525,9
526,157
526,17
526,60
526,120
526,18
526,156
526,119
526,61
526,144
526,39
526,9
526,44
526,142
526,8
526,6
526,2
526,145
526,151
526,59
526,139
526,31
526,1
526,26
526,81
528,2
528,157
528,51
528,120
528,6
528,26
528,144
528,16
528,145
528,12
528,93
528,18
528,105
528,17
528,7
528,13
528,60
528,113
528,5
528,44
528,153
529,47
529,54
529,20
529,69
529,78
529,108
529,94
529,32
529,57
529,17
530,106
530,31
530,60
530,26
530,53
531,1
531,105
531,6
531,18
532,1
532,54
532,31
532,113
532,78
532,20
532,40
532,69
532,123
532,7
532,108
532,77
532,128
532,18
533,13
533,26
533,7
533,1
533,34
533,60
533,49
533,6
533,12
534,2
534,84
534,20
534,71
534,78
535,56
536,50
536,7
536,53
536,132
536,106
536,4
536,159
536,96
536,108
536,38
536,63
536,40
536,42
536,95
536,17
537,31
538,17
538,1
539,6
539,31
539,89
539,132
539,18
540,71
540,34
541,31
541,18
541,34
541,17
541,26
541,6
541,16
541,1
542,39
542,107
542,119
542,133
542,81
542,139
543,7
543,13
543,26
543,12
543,1
544,136
544,44
544,86
544,2
544,26
544,13
544,1
544,60
544,7
544,12
545,9
545,66
545,38
545,54
545,40
546,61
546,31
546,87
546,108
546,98
546,6
546,26
546,62
546,8
546,7
546,63
546,9
546,2
546,135
546,41
546,72
547,34
547,49
548,13
548,1
548,7
548,26
548,12
549,26
549,1
549,7
549,17
549,13
549,12
549,49
550,120
550,68
550,31
550,2
550,16
550,18
550,118
550,8
550,6
550,44
550,137
550,26
551,1
551,26
552,7
552,13
552,17
552,12
552,1
552,26
553,59
554,1
554,63
554,28
554,18
554,81
554,31
554,64
554,97
554,135
554,9
554,141
554,149
554,73
554,26
555,18
555,26
555,6
555,103
555,22
555,38
556,103
556,9
556,18
556,26
556,6
558,40
558,128
558,78
558,148
558,26
558,1
559,18
559,5
559,104
559,26
559,6
559,93
559,31
559,86
560,34
561,17
562,106
562,7
562,17
562,132
562,13
562,93
562,4
563,44
563,34
564,34
564,49
564,17
564,12
564,13
565,13
565,7
565,12
565,26
565,1
566,13
566,7
566,26
566,1
566,34
566,12
567,1
567,60
567,13
567,7
567,16
568,1
568,26
568,7
569,33
569,15
569,12
569,144
569,5
569,81
569,13
569,1
569,107
569,39
569,133
570,80
570,8
572,17
572,7
572,26
572,1
572,13
573,13
573,18
573,2
573,107
573,16
573,81
573,31
573,7
573,120
573,88
573,1
573,26
573,6
573,105
573,5
573,33
573,12
573,60
574,14
574,20
574,123
574,47
574,73
575,1
575,24
575,86
575,87
575,25
575,61
575,18
575,104
575,105
575,97
575,48
576,39
576,6
576,18
576,26
576,1
576,44
577,149
577,36
577,90
577,18
577,16
577,56
577,31
577,81
577,26
577,48
577,61
577,22
577,155
577,17
577,13
577,24
577,50
577,88
577,2
577,42
578,6
578,18
578,2
578,79
578,97
578,44
579,83
579,69
580,2
580,26
580,143
580,144
580,10
580,44
580,105
580,39
580,6
580,18
580,60
580,1
580,15
580,33
580,31
581,60
581,31
581,33
581,158
581,2
581,26
581,1
581,6
581,18
581,143
581,15
582,159
582,100
582,95
582,38
582,62
582,16
582,42
582,40
582,9
582,108
582,4
582,22
582,1
582,54
583,22
583,63
583,18
583,34
583,31
584,34
584,18
584,1
584,31
584,143
584,6
584,60
584,93
584,10
585,8
585,1
585,18
585,103
585,6
586,119
586,40
586,39
586,61
586,98
586,157
586,60
586,2
586,50
586,20
586,9
586,1
586,145
586,149
586,81
586,31
586,17
586,89
586,22
586,18
586,26
586,63
587,69
587,54
587,32
587,105
587,50
587,20
588,36
588,1
588,7
588,9
588,31
588,17
589,53
589,113
589,13
589,51
589,123
589,87
589,100
589,7
589,17
590,6
590,60
590,7
590,26
590,1
590,120
591,6
591,2
591,22
591,18
591,1
591,31
592,2
592,17
592,16
592,18
592,6
592,61
592,44
592,26
593,18
593,6
593,5
593,104
594,93
594,22
594,12
594,13
595,9
595,22
595,100
595,131
595,40
595,69
595,28
595,66
597,60
597,6
597,1
597,18
597,38
597,16
597,2
597,39
597,26
597,46
597,13
597,31
598,105
598,6
598,10
598,33
598,2
598,26
598,143
598,18
598,158
598,7
598,15
598,12
598,71
598,60
598,44
598,1
598,31
599,49
600,49
601,31
601,103
601,12
601,38
601,50
601,115
601,106
601,53
601,4
601,61
601,87
601,1
601,96
601,6
601,8
601,18
601,89
601,22
601,9
601,26
601,126
602,33
602,1
602,31
602,39
602,18
602,9
602,48
603,1
603,12
603,21
603,3
603,60
603,26
603,77
603,9
603,22
603,2
603,18
603,31
603,63
603,62
603,41
604,62
604,1
604,154
604,18
604,9
604,31
604,6
604,12
604,63
604,22
605,117
605,81
605,144
605,46
605,7
605,44
605,20
605,11
605,6
605,60
605,18
605,31
605,5
605,136
606,18
606,84
606,11
606,26
607,131
607,9
607,81
607,130
608,26
608,72
608,18
608,2
608,44
610,33
610,26
610,9
610,15
610,77
610,18
610,39
610,48
610,2
611,18
611,6
612,79
612,6
612,8
612,26
612,120
612,5
612,61
612,18
612,64
612,149
613,9
613,1
613,60
613,28
613,18
613,6
613,31
613,26
614,9
614,22
614,26
614,13
614,135
614,17
614,63
614,61
614,127
614,53
614,90
614,18
614,1
615,9
615,66
615,38
615,48
615,149
615,161
615,20
615,6
615,26
615,13
615,42
615,50
615,18
615,93
615,61
615,7
615,1
615,31
616,31
616,136
616,151
616,2
616,56
616,63
616,90
616,96
616,22
616,8
616,26
616,1
616,32
616,23
616,135
616,17
616,62
616,132
616,18
616,4
616,35
616,159
616,117
616,106
616,12
616,42
616,84
616,100
616,7
616,16
616,25
616,20
616,125
616,69
616,85
616,61
616,24
616,77
616,9
616,50
616,36
616,37
616,54
616,98
616,38
616,108
616,70
616,76
616,53
617,63
617,8
617,21
617,40
619,7
618,60
618,13
618,26
619,13
618,7
618,12
619,26
619,60
619,12
621,143
621,31
621,2
621,60
621,105
621,26
621,29
621,17
621,44
621,81
621,1
621,18
621,10
621,158
621,7
622,33
622,10
622,7
622,143
622,12
622,2
622,71
622,60
622,6
622,18
622,1
622,44
622,158
622,15
622,26
622,31
623,12
624,44
623,44
625,12
624,120
625,7
623,7
623,120
624,7
625,31
624,12
625,33
625,158
623,33
625,15
623,15
623,1
624,158
623,158
625,60
624,60
625,144
623,60
623,105
624,105
625,105
625,120
625,44
625,39
624,39
623,39
624,1
625,1
624,33
624,15
623,31
623,144
623,26
624,26
625,26
624,144
623,2
624,2
625,2
623,143
623,18
624,18
623,6
624,6
625,6
625,10
624,10
623,10
624,31
624,143
625,143
625,18
623,71
625,71
624,71
626,143
626,81
626,60
626,31
626,120
626,22
626,18
626,101
626,1
626,26
626,6
626,9
628,18
628,20
628,9
628,26
628,22
628,31
628,60
628,143
628,1
629,20
629,84
629,22
629,69
629,80
629,18
629,1
629,143
629,31
629,77
629,9
630,16
630,7
630,26
630,69
630,125
630,81
630,17
630,18
630,20
631,90
631,105
631,143
631,26
631,86
631,2
633,16
633,1
633,6
633,17
633,13
633,49
633,12
633,26
634,120
634,26
634,61
634,16
634,115
634,22
634,9
634,41
634,6
634,63
634,8
634,31
634,64
634,18
635,22
635,6
635,18
635,8
635,9
635,125
635,61
636,103
636,90
636,22
636,1
636,18
636,62
636,63
636,26
636,31
636,98
636,96
636,61
636,8
636,6
637,22
637,9
637,1
637,103
637,2
637,17
637,6
637,35
637,100
637,12
637,39
637,128
637,63
637,8
638,34
638,18
638,93
638,9
638,6
638,104
638,118
639,31
639,2
640,1
640,61
640,26
640,17
640,16
640,2
640,7
640,18
640,60
640,13
640,120
640,39
640,31
640,50
641,155
641,104
641,5
641,66
641,9
641,17
641,39
641,123
642,6
642,34
643,2
643,79
643,104
643,18
643,26
643,90
643,71
643,137
643,22
643,56
643,98
643,9
644,22
644,2
644,151
644,9
644,8
644,31
644,142
644,61
644,119
644,156
644,18
644,44
644,81
644,63
644,6
645,84
645,6
645,31
645,61
645,134
645,151
645,145
645,156
645,39
645,16
645,93
645,142
645,119
645,8
645,9
645,2
645,139
645,81
645,17
645,44
645,107
645,26
645,18
646,31
646,44
646,59
646,119
646,120
646,81
646,84
646,144
646,156
646,157
646,8
646,39
646,145
646,142
646,6
646,5
646,151
646,26
646,2
646,60
646,18
646,9
646,139
646,17
646,104
646,1
646,61
647,107
647,6
647,119
647,12
647,8
647,9
647,84
647,26
647,17
647,139
647,18
647,39
647,142
647,5
647,61
647,88
647,59
647,79
647,60
647,31
647,151
647,2
647,104
647,41
647,81
647,44
647,156
647,1
647,16
648,64
648,18
648,149
648,16
648,9
648,129
648,50
648,23
648,24
648,7
648,108
648,17
648,86
648,51
649,24
649,87
649,9
649,48
649,33
649,85
649,17
649,6
649,18
649,16
650,19
650,81
650,59
650,77
650,68
650,138
650,140
650,40
651,80
652,16
652,48
652,24
652,144
652,17
652,13
652,145
652,51
652,157
652,26
652,140
652,133
652,73
652,7
652,39
652,18
652,104
652,119
652,81
652,97
652,107
652,31
652,105
652,79
652,2
652,12
652,61
652,5
652,60
652,6
652,1
652,59
653,144
653,13
653,6
653,59
653,81
653,104
653,7
653,73
653,5
653,145
653,18
653,61
653,26
653,157
653,119
653,16
654,6
654,59
654,61
654,2
654,81
654,5
654,104
654,7
654,16
654,119
654,13
654,73
654,144
654,26
654,145
654,157
654,18
655,1
655,81
655,73
655,144
655,119
655,157
655,145
655,61
655,31
655,39
655,48
655,7
655,26
655,22
655,41
655,60
655,79
655,51
655,139
655,18
655,13
655,59
655,17
655,107
655,2
655,97
655,6
655,12
655,5
655,104
655,16
655,105
655,133
656,60
656,74
656,12
656,26
656,7
656,1
656,13
656,93
656,31
656,34
657,19
657,63
657,56
657,141
657,9
658,5
658,26
658,17
658,38
658,123
658,147
658,61
658,1
658,118
658,18
658,89
658,63
658,31
658,16
658,132
658,103
658,50
658,20
658,120
658,9
658,6
658,42
658,22
658,41
658,39
658,2
658,104
658,159
658,125
658,151
658,60
659,34
660,13
661,16
661,5
661,26
661,6
661,86
661,79
661,18
661,61
661,104
662,155
662,42
662,52
662,16
662,34
662,120
662,9
662,31
662,60
662,38
662,6
662,1
662,61
662,160
662,2
662,18
662,39
662,26
663,31
663,18
663,60
663,61
663,120
663,50
663,26
663,6
664,26
664,6
664,18
664,31
666,105
666,8
666,22
666,9
667,16
667,120
667,18
667,2
667,26
667,31
667,6
668,26
668,18
668,1
668,31
668,60
669,86
669,60
669,18
669,26
669,15
669,2
669,107
669,6
669,136
669,105
669,33
669,31
669,88
669,11
669,1
669,5
670,44
670,39
670,18
670,1
670,26
670,31
671,17
672,31
672,18
672,9
673,142
673,33
673,6
673,78
673,2
673,26
673,71
673,69
673,18
673,101
673,60
673,44
673,143
673,15
673,83
673,1
673,145
674,6
674,143
675,143
675,161
674,1
675,51
674,2
675,2
674,51
675,158
674,158
675,1
674,161
675,6
675,44
674,34
674,31
674,10
675,10
674,48
675,31
675,105
674,105
675,34
675,60
674,60
674,18
675,26
675,18
675,48
674,44
674,24
675,24
674,86
674,26
675,71
674,7
675,7
674,71
675,86
676,5
676,19
677,9
678,18
678,108
678,56
678,9
678,90
678,6
678,46
678,40
678,38
678,26
678,78
678,97
678,2
678,60
679,9
679,23
680,1
680,31
680,11
680,136
680,26
680,18
680,6
680,5
680,60
682,18
682,6
682,61
682,26
682,31
682,9
682,60
682,39
683,31
683,119
683,63
683,39
683,1
683,7
683,41
683,59
683,137
683,68
683,26
683,22
683,6
683,81
683,18
683,96
683,21
683,156
683,78
683,8
683,50
683,157
683,144
683,9
683,73
684,26
684,42
684,6
684,16
684,18
684,61
686,18
686,34
686,114
686,1
686,60
687,18
687,26
687,120
687,6
688,38
689,26
689,44
689,22
689,98
689,48
689,81
689,17
689,2
689,100
689,16
689,1
689,90
689,91
689,153
689,9
689,31
689,56
689,63
689,61
689,18
689,50
689,12
689,60
690,143
690,18
690,6
690,26
690,31
690,158
690,34
690,161
690,48
690,2
690,10
690,44
690,60
690,105
691,143
691,6
691,48
691,51
691,33
691,31
691,18
691,1
691,60
692,26
692,1
692,6
692,105
692,51
692,2
692,10
692,33
692,161
692,143
692,60
692,18
692,31
693,143
693,18
693,4
693,86
693,120
693,2
693,38
693,6
693,34
693,50
693,31
693,128
693,10
693,158
693,12
693,60
693,105
693,7
693,44
693,161
693,97
693,1
693,16
693,123
693,13
693,26
694,69
695,75
695,67
695,22
695,38
695,4
695,46
697,6
697,41
697,117
696,41
697,52
696,6
696,9
696,63
697,63
696,90
697,90
697,96
696,96
696,52
696,117
697,9
698,48
698,20
698,131
698,18
698,6
699,7
699,100
699,17
699,63
699,62
699,135
700,6
700,60
700,17
700,9
700,8
700,22
700,12
700,26
700,53
700,31
700,81
700,41
700,25
700,61
700,73
700,20
700,7
700,87
700,86
700,18
702,9
702,63
702,81
702,33
702,143
702,10
702,31
702,107
702,48
702,15
702,2
702,18
702,7
702,26
702,1
702,105
702,88
704,12
704,18
704,33
704,96
704,9
704,100
704,1
704,31
705,105
705,18
705,86
705,6
706,93
706,18
706,41
706,119
706,12
706,6
706,135
706,157
706,118
706,11
706,144
706,34
706,22
706,127
706,53
706,8
706,9
706,31
708,6
708,9
708,26
708,22
708,18
708,60
708,1
708,103
708,31
709,38
709,9
710,119
710,1
710,6
710,104
710,31
710,60
710,26
710,18
710,81
710,144
710,5
711,1
711,24
711,17
711,9
711,7
711,33
711,22
711,34
711,18
712,38
712,123
712,50
712,135
712,108
712,66
712,24
712,53
712,63
712,20
712,9
712,17
712,125
712,61
712,81
712,103
712,69
712,4
713,38
713,31
713,34
713,22
713,18
713,2
713,1
714,13
714,26
714,1
714,7
714,60
716,22
716,8
716,24
716,9
716,18
716,156
716,61
716,103
717,16
717,12
717,22
717,18
717,49
719,18
719,157
719,39
719,31
719,48
719,15
719,105
719,60
720,81
720,120
720,44
720,119
720,2
720,16
720,5
720,26
720,97
720,60
720,1
720,7
720,39
720,105
720,33
720,144
720,66
720,107
720,88
720,6
720,18
721,31
721,35
721,61
721,18
721,6
721,17
721,1
721,9
721,16
722,31
722,22
722,26
722,24
722,9
722,16
722,64
722,60
722,18
722,61
722,6
723,157
723,81
723,79
723,46
723,34
723,17
723,39
723,145
723,12
723,13
723,6
723,134
723,139
723,16
723,2
723,119
723,120
723,144
723,60
723,26
723,18
723,31
723,20
723,63
723,33
723,107
723,84
723,59
723,156
723,9
726,1
726,88
726,60
726,12
726,7
726,18
726,6
726,2
726,81
726,16
726,120
726,107
726,119
726,26
726,144
726,105
726,44
727,108
727,20
727,40
727,69
727,38
727,53
727,27
727,54
727,87
727,9
727,78
729,33
729,24
730,9
730,24
730,22
731,50
731,5
731,19
731,16
731,18
731,6
732,148
732,113
732,26
732,17
732,40
732,1
732,31
732,44
732,66
732,16
732,10
732,63
732,20
732,77
732,7
732,60
732,12
732,22
732,13
733,150
733,42
733,19
733,95
733,56
733,20
733,155
733,117
734,87
734,106
734,132
734,31
